Pitcher,PitchType,RelSpeed,PlateLocSide,PlateLocHeight,HorzBreak,InducedVertBreak,adj_SpinAxis,SpinRate,RelSide,RelHeight,wFIP,ERA,SOr,BBr
Chloe Greene,Fast Ball,62.43556508,0.735390576,3.1463766,0.330471604,-1.430622523,187.5,1111.240379,2.236622425,1.132895313,4.5867407707596195,3.605150214592275,0.10422535211267606,0.08450704225352113
Chloe Greene,Fast Ball,64.71968844,0.60528551,2.408510285,-0.635811945,-1.624514368,195,1015.379277,1.893957886,1.325065181,4.5867407707596195,3.605150214592275,0.10422535211267606,0.08450704225352113
Chloe Greene,Changeup,50.15312184,-0.048600953,1.516321657,-2.878737219,-3.901143329,202.5,749.5383682,1.531934214,1.418148184,4.5867407707596195,3.605150214592275,0.10422535211267606,0.08450704225352113
Chloe Greene,Fast Ball,62.95632604,0.890212159,2.296475056,-0.037758832,-0.494023623,187.5,943.4039788,1.945031255,1.258627803,4.5867407707596195,3.605150214592275,0.10422535211267606,0.08450704225352113
Chloe Greene,Changeup,50.61813984,-0.119357677,1.32830994,-3.382389624,-4.892555689,202.5,933.1002265,1.465744004,1.437324118,4.5867407707596195,3.605150214592275,0.10422535211267606,0.08450704225352113
Chloe Greene,Changeup,50.96427954,0.10487143,2.540505721,-1.807649735,-4.264077402,195,839.2261462,1.329087573,1.399591139,4.5867407707596195,3.605150214592275,0.10422535211267606,0.08450704225352113
Chloe Greene,Fast Ball,63.70351475,0.151095987,2.409997617,-0.140952301,-2.069440114,187.5,1231.597456,1.941186383,1.2482018,4.5867407707596195,3.605150214592275,0.10422535211267606,0.08450704225352113
Chloe Greene,Changeup,53.06851349,-0.246076882,1.042795215,-2.584549144,-3.929476806,202.5,748.8662926,1.597260795,1.393600755,4.5867407707596195,3.605150214592275,0.10422535211267606,0.08450704225352113
Chloe Greene,Changeup,53.16727901,-0.360170617,1.487835313,-2.539690044,-3.840665875,202.5,882.9678737,1.75287408,1.376476011,4.5867407707596195,3.605150214592275,0.10422535211267606,0.08450704225352113
Chloe Greene,Fast Ball,60.12299705,0.65145508,2.528231466,-0.458555641,-2.100534707,187.5,1204.66477,0.19327258,2.556208887,4.5867407707596195,3.605150214592275,0.10422535211267606,0.08450704225352113
Chloe Greene,Fast Ball,60.93715215,0.114634469,2.402528446,0.345480935,-1.906555179,180,1136.189113,1.855686334,1.306796689,4.5867407707596195,3.605150214592275,0.10422535211267606,0.08450704225352113
Chloe Greene,Fast Ball,64.03352613,-0.348764014,3.157508204,-0.05037713,-2.256817029,187.5,1063.503031,2.219521841,1.141899124,4.5867407707596195,3.605150214592275,0.10422535211267606,0.08450704225352113
Chloe Greene,Fast Ball,62.36898829,1.630159015,1.216508748,-2.326042234,-0.23753106,240,997.7863982,1.139397079,1.357413161,4.5867407707596195,3.605150214592275,0.10422535211267606,0.08450704225352113
Chloe Greene,Fast Ball,62.20856672,0.149938803,2.946674894,0.31966377,-2.509801994,180,1109.630297,1.969879104,1.101760584,4.5867407707596195,3.605150214592275,0.10422535211267606,0.08450704225352113
Chloe Greene,Changeup,51.33070429,-0.510962451,1.953629516,-1.902858353,-4.561528032,195,830.4111091,1.632516908,1.402762875,4.5867407707596195,3.605150214592275,0.10422535211267606,0.08450704225352113
Ellie Spelhaug,Cutter,68.93328,-0.00398,2.060216,-3.01059,-3.36417,210,766.5996,0.717689,1.863734,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Changeup,63.74032,1.087435,1.23704,-4.46007,-3.69502,225,760.4593,0.537385,1.707594,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,70.26109,0.660198,2.392852,-2.81227,-3.78652,210,886.9185,0.813492,1.739477,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,71.00038,0.155727,4.724242,-2.00048,-4.8379,202.5,955.7024,0.214422,1.606763,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Changeup,63.68021,0.776098,2.628587,-4.7524,-3.54271,225,758.0382,0.579203,1.595682,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,70.75848,-0.96511,2.378294,-2.82077,-3.36184,210,762.8291,0.673981,1.758793,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,69.3053,1.225719,2.056816,-3.66916,-2.14215,232.5,737.7006,0.517046,1.78769,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,70.05449,0.262831,2.715098,-1.09854,-4.57221,195,821.9264,0.598707,1.708667,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,69.76885,-0.45825,2.491089,-2.68794,-3.58624,210,815.9473,0.641243,1.767558,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,68.12078,0.089159,3.789025,-2.38946,-3.35947,210,813.6458,0.524493,1.999623,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,70.20228,-0.38025,3.484333,-2.64412,-3.91528,210,783.8889,0.968201,1.843629,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,70.43368,2.118915,1.631337,-2.97546,-3.05925,217.5,717.7559,0.486431,1.733847,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Changeup,62.3671,1.032114,2.0876,-4.25007,-3.81381,217.5,764.3355,0.600029,1.757742,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Changeup,64.62347,-0.73736,2.610317,-4.76468,-4.22525,217.5,867.6188,0.62608,1.802399,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,70.82509,0.663659,2.13787,-1.8818,-4.23665,202.5,889.599,0.6286,1.746308,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,70.59688,-0.07702,2.210959,-2.73633,-3.04859,210,699.8038,0.747106,1.923983,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,69.66735,-0.56624,2.205945,-1.87835,-3.74445,202.5,671.4268,0.726824,1.807374,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,71.1844,-0.70317,2.648305,-2.30807,-2.5194,210,664.3155,0.577648,1.884384,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,69.99693,-0.23264,3.861449,-3.83847,-3.27601,225,756.84,0.57617,1.803708,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,70.7363,0.54296,2.622666,-1.09089,-2.74215,195,605.4282,0.76976,1.82599,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,69.95959,-0.16851,1.849597,-1.98276,-3.56089,202.5,710.3379,0.556987,1.846333,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,70.03605,0.485044,2.053336,-1.32442,-1.17332,210,455.766,0.741801,2.082483,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,68.89871,1.249093,1.59459,-1.94302,-3.31801,202.5,792.5617,0.616732,1.695578,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,69.96441,-0.32847,1.962598,-2.30521,-3.34288,210,727.2975,0.492204,1.877006,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,69.38366,-0.25632,2.538041,-2.35681,-4.09932,202.5,806.1815,0.780588,1.759016,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,70.70739,-0.59203,3.189262,-2.4001,-3.34938,210,675.1183,0.372797,1.78769,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,69.52613,0.57542,1.715693,-2.825,-3.0606,217.5,765.3787,0.693976,1.945024,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,70.10844,-0.31755,2.468796,-2.43526,-2.84865,210,674.1899,0.608073,1.879645,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,70.17089,-1.19485,1.421482,-2.37298,-3.78828,202.5,751.841,0.870249,1.939241,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,70.91296,-0.17356,1.49667,-1.6414,-3.04026,202.5,659.3858,0.628666,1.876936,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,69.86036,-0.87606,3.198227,-2.40132,-3.11735,210,697.0531,0.715971,2.05842,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,69.89943,0.78058399999999994,2.773984,-2.81038,-2.90487,217.5,785.9738,0.554679,1.508972,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,70.17801,1.342087,2.271357,-2.48315,-2.6455,217.5,635.4319,0.51078,1.779654,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,70.69085,-0.2422,0.824666,-0.66739,-3.42842,187.5,671.6258,0.529084,1.646257,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,68.8226,-0.37831,3.907444,-1.94254,-4.42413,202.5,874.0797,0.488583,1.884213,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Changeup,63.48549,-0.07319,2.467352,-4.58562,-2.98115,225,697.406,0.789974,1.813894,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,70.35765,0.004292,2.678049,-2.74114,-2.69539,217.5,605.6512,0.788803,1.876753,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,68.44842,0.807752,2.74854,-3.38526,-3.75784,217.5,860.7612,0.626053,1.741644,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,69.86117,1.39123,2.398844,-1.28985,-4.24985,195,781.426,0.371842,1.810679,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,70.745590000000007,-0.86329,2.759757,-2.59063,-2.72401,217.5,743.1768,0.569044,1.781522,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,68.50999,1.409918,2.482745,-3.45291,-3.79719,217.5,895.2891,0.516473,1.634819,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,68.78505,0.167617,2.863616,-2.35777,-3.73708,210,761.6655,0.553313,1.666281,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,70.61676,-0.80337,3.217846,-2.61013,-3.30433,210,782.5688,0.729863,1.95389,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,68.89181,-0.81002,2.150251,-4.54509,-3.71204,225,906.2025,0.87295,1.676171,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,69.39915,-0.33616,3.971556,-1.738,-4.98071,195,890.2496,0.386502,1.823714,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,68.71376,-0.77868,1.914889,-3.29726,-2.33243,225,796.7474,1.006858,1.979259,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Changeup,63.43153,-0.16124,4.091433,-4.1497,-3.66538,217.5,754.6526,0.482451,1.92735,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,71.15287,0.522202,2.862873,-3.33744,-2.10459,225,724.973,0.555276,1.8767,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Changeup,64.1704,-0.83388,2.135597,-3.83412,-3.67863,217.5,720.571,0.7875,1.790407,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,70.1732,-0.5837,2.381761,-1.92124,-3.10835,202.5,654.5291,0.695808,1.883622,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,69.75928,1.219949,1.887609,-1.09624,-5.05956,187.5,878.1303,0.324077,1.859589,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,70.02409,0.514813,0.687015,-1.41143,-3.11678,195,581.2189,0.756167,1.779554,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,68.73967,0.39737,2.025145,-2.87411,-3.26374,210,742.2875,0.69536,1.854576,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,69.17079,-0.65606,3.256358,-2.15305,-4.94004,202.5,814.9552,0.589596,1.865009,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,69.53142,0.355602,2.165316,-2.37612,-4.09457,202.5,872.8966,0.93427,1.71684,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,68.70647,0.598224,3.519745,-3.30109,-4.57899,210,913.8218,0.623084,1.730681,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,68.76249,0.656436,3.779084,-2.91696,-4.53804,210,915.0971,0.582697,1.66722,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Changeup,63.61593,-1.05176,3.155879,-3.05423,-2.93239,217.5,603.594,0.610367,1.870513,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,70.37634,1.56509,1.843446,-2.51581,-2.3902,217.5,690.7605,0.673818,1.811743,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,69.79641,-0.05078,2.87259,-2.20943,-3.58439,202.5,688.5018,0.553263,1.946101,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,69.62868,-1.0446,2.568923,-2.61674,-3.13706,210,711.4937,0.561677,1.690255,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,68.5438,-0.0855,3.046796,-3.67762,-3.33517,217.5,773.6236,0.658537,1.732161,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,69.84048,-0.37107,3.14058,-2.25839,-4.41106,202.5,890.1894,0.694007,1.734435,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,69.61325,0.18457,2.578951,-2.40559,-3.83295,210,767.5124,0.69553,1.741188,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,70.48063,-0.26804,2.478881,-3.12803,-2.2717,225,696.5264,0.547358,1.86488,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,69.71387,-0.0135,3.848514,-1.90797,-4.42223,202.5,759.8896,0.59877,2.557226,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,69.72774,1.224249,2.169087,-2.85833,-4.16242,210,816.6999,0.496785,1.784579,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,69.78493,2.48477,0.890807,-1.95914,-3.54587,202.5,872.6186,0.562449,1.477304,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,69.69995,0.313678,2.389972,-2.89799,-3.55186,210,724.4787,0.611994,1.800163,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,68.5988,1.059839,1.87542,-1.23097,-3.70807,195,891.9153,0.505719,1.499608,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,70.5678,0.857705,2.753693,-2.43552,-2.7978,217.5,770.6817,0.36121,1.805442,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,71.30646,-0.97633,2.309067,-2.92211,-2.12445,217.5,789.2146,0.795673,1.894045,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,68.89823,0.956491,1.679287,-3.38308,-2.62967,225,730.9631,0.395573,1.62017,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,69.96047,0.555759,2.444501,-2.379,-3.18981,210,673.4618,1.071007,1.931513,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,70.55199,-0.30865,1.410427,-2.50327,-3.84792,202.5,819.5633,0.595973,1.64264,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,68.6707,0.053139,3.497398,-1.62914,-3.24942,202.5,610.4786,1.449582,1.807756,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Changeup,63.17401,-0.16822,1.974698,-0.5287,-2.69085,187.5,1072.517,1.041347,1.578367,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,70.18488,0.592195,2.202587,-2.10101,-4.3433,202.5,797.9483,0.390754,1.809107,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,68.97966,-0.7123,1.775509,-2.72669,-2.82585,217.5,744.8954,0.528098,1.590829,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,69.44162,-0.00375,3.598732,-2.92017,-3.23989,217.5,880.723,0.353686,1.638077,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,70.39946,0.643485,3.215229,-2.91238,-2.04129,225,652.5704,0.263334,1.643297,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,70.05177,0.645701,4.598311,-2.6864,-4.95471,210,919.417,0.682451,1.724024,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,69.9694,-2.10406,2.797582,-1.11119,-4.64598,187.5,812.042,1.020232,1.986462,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Changeup,62.23698,0.522243,4.737362,-4.09683,-4.82185,217.5,824.2166,-0.1241,1.836466,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,69.70668,-0.80514,2.112878,-2.51008,-2.85244,210,707.2769,0.866412,1.924101,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,69.12778,0.71742,2.15899,-1.797,-3.96422,202.5,851.1621,0.416039,1.528223,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,69.34498,1.713527,1.161975,-3.37305,-3.98248,217.5,879.0674,0.517772,1.538656,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,70.40155,0.656107,2.695111,-0.61925,-2.52147,187.5,521.081,0.465296,1.919427,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,68.9999,1.324402,0.527915,-1.19494,-4.23532,187.5,842.8791,0.768094,1.655966,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,69.54582,1.134492,1.429901,-1.98009,-3.18778,202.5,653.7172,0.745318,1.910838,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,69.50584,-1.50179,3.575069,-2.51972,-4.28943,202.5,780.3019,0.867518,1.987063,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,68.68146,-0.54458,2.3859,-3.45489,-3.66076,217.5,749.1327,0.99088,1.840439,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,69.22943,0.338719,2.189964,-1.82274,-5.08452,195,858.3591,0.717463,1.764412,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,69.534,0.978103,3.349223,-1.80878,-5.10959,195,931.3372,0.579968,1.594329,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,69.50717,-0.17067,3.298528,-2.7332,-3.69022,210,784.6993,0.728835,1.73953,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,69.62212,-0.62462,3.23697,-2.05354,-4.33709,202.5,860.6435,0.844467,1.785589,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,68.8597,-0.3527,2.14792,-1.77714,-3.54374,202.5,752.8784,0.663551,1.988084,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,71.01974,1.049317,1.859847,-2.85301,-2.5537,217.5,638.9774,0.609305,1.934565,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,70.21494,1.085863,3.201804,-2.34769,-3.30205,210,657.5794,0.598345,1.733235,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,70.53512,0.249628,2.806583,-1.60772,-3.26657,202.5,678.0751,0.55874,1.76401,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Changeup,64.34513,0.004888,1.166712,-4.08521,-4.11492,217.5,775.1368,0.333467,1.871282,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,69.31393,-1.67011,2.887255,-2.41289,-5.09096,202.5,937.5863,0.706827,1.706206,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Changeup,64.38716,-0.87112,3.610072,-4.85496,-4.41357,217.5,875.5653,0.346624,1.907693,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,69.42267,0.51205,3.879273,-3.65774,-3.38972,217.5,824.3043,0.722405,2.075846,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,67.93627,0.519379,1.950186,-3.22045,-2.85698,217.5,771.4429,0.559368,1.790755,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Changeup,64.06424,0.192064,1.726731,-4.82975,-4.2836,217.5,858.6859,0.536742,1.870245,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,70.41872,0.92819,3.078043,-0.95627,-4.01984,195,804.7052,0.211933,1.760978,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,70.1144,0.994318,1.601181,-2.72754,-2.73072,217.5,697.4463,0.702493,1.8065,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,69.4709,0.718035,2.554225,-2.91625,-2.84817,217.5,726.0308,0.592052,1.818398,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Changeup,63.47511,-0.07083,1.018202,-3.46761,-4.29793,210,744.5796,0.194132,1.790649,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,70.24337,-0.02308,2.114076,-3.16367,-1.99383,225,631.1433,0.404697,2.011774,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,70.18085,0.968402,3.270748,-1.8066,-3.95539,202.5,791.2967,0.34948,1.447201,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,69.17854,0.862202,2.062567,-3.21042,-3.6695,217.5,832.2262,0.487171,1.785488,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Changeup,63.27056,1.813625,1.839983,-4.58314,-4.41691,217.5,857.72,0.370978,1.715198,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,71.52928,0.875338,2.766632,-2.04402,-4.07558,202.5,829.308,0.420616,1.615818,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,69.5191,-0.3844,1.974734,-1.83396,-3.47777,202.5,735.4496,0.607327,1.893713,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,69.84296,0.367004,1.530916,-3.58741,-3.23558,217.5,757.9631,0.708793,1.760644,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,68.67359,0.950755,1.917934,-2.5426,-4.40457,202.5,854.5869,0.512532,1.682987,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,69.85418,0.093411,2.954151,-2.87395,-3.23033,217.5,699.4321,0.701644,1.843303,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,68.63392,0.897027,2.810827,-4.27996,-3.45402,225,943.7244,0.499935,1.598156,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,69.64845,-0.15403,2.253153,-2.01238,-4.07104,202.5,778.6298,0.741024,1.903814,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,68.85868,1.205123,2.541366,-3.19819,-4.55677,210,899.231,0.365973,1.712253,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,68.84745,1.40331,1.227925,-3.08308,-2.67091,217.5,712.0874,0.296504,1.637267,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,70.8268,-0.2741,1.264916,-0.74475,-3.62715,187.5,727.8571,0.811248,1.916752,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Drop Ball,69.21502,0.829238,2.65588,-3.23606,-5.07924,210,958.1015,0.591145,1.727083,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,69.77765,-1.30807,3.53679,-2.49015,-3.52446,210,708.263,0.689992,1.803741,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
Ellie Spelhaug,Cutter,69.95567,0.260073,1.370002,-3.14477,-3.23424,217.5,749.3538,0.574321,1.642218,3.8534845734532075,4.243150684931507,0.11233480176211454,0.1013215859030837
